,Texto,Usuario,Fuente,Conteo de retweets,Conteo de favoritos
1370,"Era en las noches cuando tu piel sabía mejor, cuando nuestros gemidos adquirían mayor sentido y profundidad, cuando nuestros cuerpos se estremecían antes de que el sol nos devolviera el pudor, los prejuicios, la realidad.",Narratorio,TweetDeck,2,9
1371,"Descorrió el telón, preparado para vivir esa farsa llamada vida. #CuentosDe10",Narratorio,Twitter for Android,2,5
1372,"@AsiloOscuro Mi tren no había llegado a tiempo. Pese a que aceleré al escuchar el aviso por radio, rescataron de las vías al despistado viajero. #asilooscuro",Narratorio,Twitter Web Client,2,3
1373,"Había dejado suficientes mensajes para todo aquel que quisiera socializar, arrastraba suficientes fantasmas y complejos como para no atreverse a responder a ninguno de los que se animó a contactar.",Narratorio,TweetDeck,2,6
1374,"@megustaescribir Me olvidé de todo un martes. Tras años de inconsciencia, un accidente me hizo recordar que era inmortal y que hacía varias vidas que te habías ido. #martesmge",Narratorio,Twitter Web Client,2,2
1375,@megustaescribir Me olvidé de todo un martes. A la policía no pareció gustarle que saliera de casa desnudo. #martesmge,Narratorio,Twitter Web Client,2,3
1376,"Había dejado suficientes mensajes para todo aquel que quisiera socializar. No contestó nadie, pero recibió un centenar de me gusta.",Narratorio,TweetDeck,2,7
1377,Para cuando logró traspasar su armadura ya no estaba enamorado.,Narratorio,TweetDeck,2,7
1378,"@megustaescribir Me olvidé de todo un martes. Tardé horas en recordar quién era. Fue tu voz la que me devolvió a la realidad, con tus manos rugosas acariciando las mías, recordándome con cariño que tengo alzheimer. #martesmge",Narratorio,Twitter Web Client,2,3
1379,"APARIENCIAS
Su armadura siempre brillaba pero debajo solo llevaba harapos.",Narratorio,TweetDeck,2,8
1380,"Por robo y menoscabo de su imagen, el personaje de El Grito denunció a Whatsapp. https://t.co/xjo3dlWkD6",Narratorio,TweetDeck,2,9
1381,"@megustaescribir Me olvidé de todo un martes, sumergido en la profundidad de tus ojos. En un parpadeo ya era domingo y volvías a marcharte. #martesmge",Narratorio,Twitter Web Client,2,2
1382,https://t.co/RVGnmlDSx2 #negramelancolia https://t.co/gJy7R0QOBj,Narratorio,Twitter Web Client,2,6
1383,"Le apodaban el faraón porque tenía una “efigie” muy dura.
#cuentosde10",Narratorio,Twitter Web Client,2,6
1384,"Esmeralda sonreía. Su marido sospechó, tarde, que algo iba mal. #CuentosDe10",Narratorio,Twitter Web Client,2,5
1385,"Miró la fotografía, luego a ella:

-definitivamente la locura no te sienta bien-concluyó. #juevesconcuento",Narratorio,Twitter for Android,2,3
1386,La bruja maldijo al príncipe y lo convirtió en un suricato. No tardó en agarrarle el gusto a su nueva forma de vida y convencerle para deshacer el hechizo fue todo un reto. #mismofinal,Narratorio,Twitter Web Client,2,5
1387,"-¡Maten infieles!
No pensaron en religión y asesinaron al faraón.
#cuentosde10",Narratorio,Twitter Web Client,2,5
1388,"Era pura magia, no había telón aunque era un espectáculo.  #CuentosDe10",Narratorio,Twitter for Android,2,3
1389,"Por más que trató de hacer entender a la tribu que no hacía falta que lo sacrificaran para que lloviera, jirones de su piel colgaban de los árboles al amanecer. Pocas horas después empezó a llover.",Narratorio,TweetDeck,2,2
1390,"Enterraron al faraón bajo una pirámide para que no regresara.
#cuentosde10",Narratorio,Twitter Web Client,2,9
1391,"Cada mañana sufría taquicardia, ansiedad, sudoración al llegar al trabajo. Cada mañana luchaba contra su claustrofobia con una dura prueba: 30 segundos en el ascensor. #mismofinal",Narratorio,Twitter Web Client,2,7
1392,@megustaescribir Me dijeron que fuera más serio un martes. Ya no se puede tener humor ni en el trabajo. Desilusionado desistí de hacer carrera como terrorista suicida. #martesmge,Narratorio,Twitter Web Client,2,4
1393,"Miró atónito a su alrededor. El establecimiento estaba vacío, también la calle. No sabía qué había sucedido, juraba que había estado 30 segundos en el ascensor. #mismofinal",Narratorio,Twitter Web Client,2,7
1394,Con la noche de telón juró amor eterno. Gran interpretación. #CuentosDe10,Narratorio,Twitter for Android,2,5
1395,"-Se ha parado.
-Qué extraño. Y suena raro, ¿no? Como un crujido.
-Se ha movido, se ha inclinado.
-Tranquilo. Estos elevadores tienen sistemas…
-Estamos en el piso 38.
-Bajamos, estamos bajando.
Obtenido de la caja negra antes del impacto. 30 segundos en el ascensor. #mismofinal",Narratorio,Twitter Web Client,2,10
1396,"@megustaescribir Me dijeron que fuera más serio un martes. El miércoles les pedí que me enviaran un informe de situación, sus objetivos semanales, los logros obtenidos en el último trimestre… Creo que prefieren cómo era antes. #martesmge",Narratorio,Twitter Web Client,2,2
1397,@megustaescribir Me dijeron que fuera más serio un martes. ¿Cómo iba a imaginar que el lunes usurpó mi lugar como juez de la corte mi hermano gemelo? #martesmge,Narratorio,Twitter Web Client,2,3
1398,"El faraón miraba al horizonte. Tenía todo menos su corazón.
#cuentosde10",Narratorio,Twitter Web Client,2,7
1399,"Tras una ardua planeación, aprovechando el caos y el desorden causado por la alarma de incendios, el empleado se vengó de su jefe poniendo laxante en su café olvidado.
@Rmonociclo #Monoficción",Narratorio,Twitter Web Client,1,0
1400,"Me buscas con la mirada desde el fondo del bar. Quieres que juguemos a los desconocidos para recuperar el deseo. Tu deseo. El mío arde con fuerza cada vez que escucho tu voz o me pierdo en tu mirada. Te sigo el juego, como siempre. Eres el tablero, yo tu peón. #jueverotic",Narratorio,Twitter Web Client,1,8
1401,"Tu ropa revuelta con la mía, nuestras piernas entrelazadas, igual que nuestras lenguas... Nuestras ideas bullendo, acompasadas por tu risa, leer boca arriba con turnos tan arbitrarios... Extraño ese desorden  que ordenaba tanto mi vida. 
@Rmonociclo #Monoficción",Narratorio,Twitter Web Client,1,1
1402,"-Está fuera de tu alcance-dices de la chica que está a tu espalda.Tú sabes que te amo; yo, que me cerraste las puertas de tu corazón.Duele.Decido convertirlo en un reto. Demostrar que te equivocas.Quizá, con esa chica del brazo, pienses que te equivocas en otras cosas.#jueverotic",Narratorio,Twitter Web Client,1,8
1403,Dios disfrutó de un polvo cósmico y acabó viniéndose fuera. La vía láctea fue su resultado. #Jueverotic,Narratorio,Twitter for Android,1,7
1404,"-¿Te vas?
-Para no volver, amigo.
-¿Muy lejos? 
-A África.
-Pero allí ni luz hay.
-Ajá.
-¿Me regalas tu tele y tu Xbox?
#LimaFiccion",Narratorio,Twitter for Android,1,3
1405,"Ser un gnomo tenía sus ventajas, cabía en cualquier recoveco. #Jueverotic",Narratorio,Twitter for Android,1,3
1406,"Apocado, tímido, cobarde y pusilánime en la vida real, el escritor se ensañaba con sus personajes.",Narratorio,TweetDeck,1,6
1407,"Cae la noche y con ella tu vestido al piso. La oscuridad nos envuelve y en la penumbra el sudor nos hace brillar, une nuestra piel haciéndonos uno. Caricias apresuradas y lentas, besos, mordiscos, lametones... Cae la noche y con ella el pudor. #jueverotic",Narratorio,Twitter Web Client,1,9
1408,"Le gustaba golpear a prostitutas, así se excitaba; pero sólo se vino cuando una de ellas se defendió y acuchilló su corazón",Narratorio,TweetDeck,1,4
1409,La abogada del diablo no tenía ni idea de leyes pero sus curvas y sus artes amatorias lo compensaban generosamente.  #Jueverotic,Narratorio,Twitter for Android,1,5
1410,"-El sado es para animales- criticaba. Golpear y humillar a su mujer era educarla. El veneno que le pusieron en la cena, justicia.",Narratorio,TweetDeck,1,9
1411,"-¿Cómo temerte si escribes haber en lugar de a ver?
-¿A ver?
Aprendida la lección, el tigre devoró a los testigos.",Narratorio,TweetDeck,1,9
1412,Todo su calzado se declaró en huelga. Para que resultase creíble tuvo que decir en el trabajo que su perro se dio un festín de zapatos.,Narratorio,TweetDeck,1,1
1413,Cuando vio en los supermercados kits de supervivencia para ataques zombies supo que debía aniquilar a una generación terriblemente estúpida.,Narratorio,TweetDeck,1,2
1414,@EdyNightmare Cuando le arrancaron la tercera uña confesó. Viendo los ojos vidriosos de su torturador supo que la información era lo de menos.,Narratorio,Twitter for Android,1,5
1415,@EdyNightmare Pegó al cuerpo de su padre el cable de la batería. A temprana edad descubrió que le fascinaba torturar y el olor a carne quemada.,Narratorio,Twitter for Android,1,3
1416,"Cansado de una realidad donde los corporativos dominaban el mundo, Vicente decidió viajar al siglo XIX y tratar de cambiar la historia. Su sobrenombre, Karl Marx.",Narratorio,TweetDeck,1,7
1417,La industria del cine había avanzado tanto que el colectivo de poltergeist y espíritus tuvo que reciclarse para poder llamar la atención.,Narratorio,TweetDeck,1,3
1418,"El niño resbaló dentro de del bolso de Mary Poppins. Murió en caída libre, sin llegar a chocar contra el fondo.",Narratorio,TweetDeck,1,10
1419,"Inexplicablemente, mientras dormía le creció la cabeza pero todos pensaron que se había cortado el pelo.",Narratorio,TweetDeck,1,4
1420,"Le encantaban sus serenatas, pero no para bailarlas con él. #cuentosde10",Narratorio,Twitter Web Client,1,4
1421,"CONTRADICTORIO
Le recriminaba sus serenatas de palabras, luego su silencio.
#CuentosDe10",Narratorio,Twitter Web Client,1,6
1422,Para ir calentando el ambiente... En 6 horas comienza #PanicoSiniestro... ¿Te lo vas a perder?,Narratorio,Twitter for Android,1,2
1423,"Sabiendo que al copular morirían, Los unicornios decidieron extinguirse en una macroorgía repleta de arcoiris.",Narratorio,TweetDeck,1,11
1424,"Odiaba el atardecer desde el 5 de abril de 2014 y no era para menos, el amor de su vida rechazó casarse con él y le abandonó con aquella puesta de sol. #mismofinal @CajonRelatos",Narratorio,Twitter Web Client,1,4
1425,"Esperaba a que el marido no mirara para cantarle serenatas.
#cuentosde10",Narratorio,Twitter Web Client,1,3
1426,"Se robaban besos y caricias, acomodados entre nubes, causando tormentas.",Narratorio,TweetDeck,1,5
1427,"Bebía de tu oscuridad a grandes sorbos para hacerla mía. Mordía tus labios imaginando ser la única persona que los besaba, que acariciaba tu cuerpo, poseyéndonos el uno al otro y olvidando por unas horas que cuando salías de mi casa ibas a tu hogar con tu marido. #jueverotic",Narratorio,Twitter Web Client,1,1
1428,"-Eres libre, pero nunca vuelvas a verme.
Antes de que le agradeciera le golpeó, sonrió malevolamente y le sacó los ojos
#PanicoSiniestro",Narratorio,TweetDeck,1,6
1429,"Abrazados en la bañera, escuchando a Robert Jhonson, la guitarra que afinó el diablo, pienso que quizá tú eres la mujer que mandó el diablo. Te beso el cuello, no voy a dejar escapar la oportunidad de repetir.
#Jueverotic",Narratorio,TweetDeck,1,11
1430,"Por más que jurara y perjurara, nadie e se creyó la historia del vagabundo que se acostó sobre un banco en 2018 y despertó pocas horas después en 2047. #LocosInfinitos",Narratorio,Twitter Web Client,1,2
1431,"Viperina
La horqueta estaba casi tan afilada como sus palabras.
#cuentosde10",Narratorio,Twitter Web Client,1,1
1432,"Me puse los zapatos un martes, golpeé los tacones tres veces y no pasó nada. Miré a la mesilla frustrado, agarré los botes de medicamentos y los tiré a la basura. Mañana ya podría viajar. #martesmge @megustaescribir",Narratorio,Twitter Web Client,1,2
1433,"Lanzó el despertador contra la pared. Harto de abusos, se arrancó las manecillas y se las clavo en el cuello al bello durmiente.",Narratorio,TweetDeck,1,7
1434,Micifuz odiaba negociar la venta de armas con los humanos. Nunca le tomaban en serio cuando pedía su pago en atún. #DíaInternacionalDelGato https://t.co/Sud7F6UWgg,Narratorio,Twitter Web Client,1,4
1435,"Fue mi mejor inversión, una bañera en la que sumergirnos con los placeres más diversos. Por tu entusiasmo parece que sí fue una buena idea.

#jueverotic",Narratorio,TweetDeck,1,15
1436,"Me puse los zapatos un martes, también el traje. Por fin iba a una entrevista de trabajo. Todo iba estupendo hasta que entró un tipo con un arma. Me queda el consuelo de que agonizo con mi mejor ropa y voy a ser el cuerpo mejor vestido de la matanza. #martesmge @megustaescribir",Narratorio,Twitter Web Client,1,7
1437,Al biólogo marino de le fue la curiosidad por saber qué era el monstruo del lago cuando lo arrastró al fondo. #microhorror,Narratorio,Twitter for Android,1,4
1438,"Le pusieron la camisa de fuerza por agresivo. Ilusos, pensaba, ¿por qué creían que se había afilado los dientes? #asilooscuro",Narratorio,Twitter Web Client,1,8
1439,Los guardias le ponían la camisa de fuerza y empezaba el juego de ponerle en el medio del círculo y empujarle y patearle. No imaginaban que la solidaridad del resto de los internos les pasaría factura. #asilooscuro,Narratorio,Twitter Web Client,1,5
1440,@historiasmini Su dislexia la llevó a morir virgen. Leyó que la primera vez tenía que ser espacial.,Narratorio,Twitter Web Client,1,2
1441,"VANIDAD
Murió porque su armadura era tan hermosa como ineficiente.
#Cuentosde10",Narratorio,Twitter Web Client,1,4
1442,"""Baja el telón"", gritaba mi cerebro. Mi corazón lo subió. #CuentosDe10",Narratorio,Twitter for Android,1,8
1443,"Su robusta armadura resistía cualquier golpe, pero no su sonrisa.
#cuentosde10",Narratorio,Twitter Web Client,1,4
1444,"INSTAGRAM
La armadura cobró vida frente a ellos. Murió grabándolo.
#cuentosde10",Narratorio,Twitter Web Client,1,4
1445,Para cuando logró traspasar su armadura ya no estaba enamorado.#cuentosde10,Narratorio,Twitter Web Client,1,6
1446,"APARIENCIAS
Su armadura siempre brillaba pero debajo solo llevaba harapos.
#cuentosde10",Narratorio,Twitter Web Client,1,4
1447,"Desamor
Se identificó al clavar la horqueta en el heno.
#cuentosde10",Narratorio,Twitter Web Client,1,1
1448,"Había dejado suficientes mensajes para todo aquel que quisiera socializar. No contestó nadie, pero recibió un centenar de me gusta.

@siqueimporta",Narratorio,Twitter Web Client,1,2
1449,"-¿Te he dicho hoy que te amo? - tecleó en whatsapp por enésima vez para borrarlo antes de enviarlo.
-Porque te amo- susurró alejándose del celular, manteniéndose ausente de la vida de ella.",Narratorio,Twitter Web Client,1,4
1450,"Lamió la silueta de su amada, jugando con su cuello, su pecho y su ombligo. Cuando bajaba a su pubis su teléfono sonó. Contestó pausado, amable. Después continuó con su ocupación, su imaginación también sabía de paciencia. #cuentosin",Narratorio,Twitter Web Client,1,5
1451,"Con hilos, tela y botones que compré en la mercería logré hacer una muñeca muy parecida a ti. Ahora solo necesito que cobre vida. He hecho un pacto para que lo haga a cambio de la mía.
 #Monoficción",Narratorio,Twitter Web Client,1,1
1452,Una plaga de gatos convirtió Monterrey en una ciudad fantasma. Ahora el resto del país siempre deja comida fuera de sus casas,Narratorio,TweetDeck,1,3
1453,"Tic... tac. Tic... Tac... —Ya queda poco. Tic... Tac... —¡Ahora!
Salen gritando de la furgoneta y encapuchan a un pobre diablo.
—Arranca.
Y dan vueltas como locos hasta que les puede la risa.
—Felicidades Antonio- grita uno descubriéndole el rostro. ¿Antonio? ¡Antonio despierta! https://t.co/099CWY68zS",Narratorio,Twitter Web Client,1,2
1454,"Con la mercería no llegaba a final de mes, pero era un lugar fantástico para pasar desapercibido operando como asesino a sueldo.  #Monoficción",Narratorio,Twitter Web Client,1,0
1455,"Las horquetas no son buenas contra los zombies, se lamentó.
#cuentosde10",Narratorio,Twitter Web Client,1,5
1456,Entre cajas de botones y agujas de todos los tamaños escondí su corazón hecho jirones. En sus ratos libres trataba de reconstruirlo.  #Monoficción,Narratorio,Twitter Web Client,1,2
1457,"Mil voces me gritaban que me alejara de ti, que huyera de lo que yo llamaba mi destino, embutido en el cuerpo de una hermosa mujer con un cerebro fascinante. Ahora mi corazón gotea en sus manos.  #AsiloOscuro",Narratorio,Twitter Web Client,1,3
1458,"Empezó conociendo sus piernas, desgastándolas con la mirada, soñando con tocarlas. No tenía prisa por empacharse con ese manjar",Narratorio,TweetDeck,1,7
1459,"-Si te arrepientes el Señor te perdonará.
Cinco años después, en el infierno, constató que no era verdad.

#PanicoSiniestro",Narratorio,TweetDeck,1,9
1460,"Su jueguito de placer sadomasoquista fue subiendo de nivel hasta que los encontraron a uno sobre el otro, desangrados.",Narratorio,TweetDeck,1,4
1461,Todo parecía moverse a cámara lenta. Asombrado me animé a meter la mano dentro del ventilador. Entendí tarde que era una ilusión óptica.,Narratorio,TweetDeck,1,6
1462,"@yosoytuotroyo Hoy con #cuentosde10 me acordé de ti....

Nadie veía la desnudez de su alma, solo su cuerpo. #cuentosde10",Narratorio,Twitter Web Client,1,1
1463,"Adiós
Sus palabras se le clavaron como púas de horqueta.
#cuentosde10",Narratorio,Twitter Web Client,1,6
1464,"Me puse los zapatos un martes con la ilusión de que fuera viernes. Di unos pasos de baile camino al metro, sorteé los charcos con saltitos y caminé al ritmo de melosas canciones. El día fue genial. La noche, como siempre, triste; sin ti. #martesmge @megustaescribir",Narratorio,Twitter Web Client,1,3
1465,"Me puse los zapatos un martes, esos con tacón de aguja fina que te gustan, con el traje entallado y escotado que roban miradas y levantan fascinación. Ese día iba a por todas. Tú ni te diste cuenta, estabas absorto viendo el mundial. #martesmge @megustaescribir",Narratorio,Twitter Web Client,1,3
1466,"@EdyNightmare -Tienes libertad para elegir-le había dicho. Optó por el empalamiento, era la mejor de las opciones.",Narratorio,Twitter for Android,1,4
1467,"Era un atardecer anunciado, por eso intenté parar el tiempo.
#CuentosDe10
#atardecer_po
https://t.co/SFfTlfnLFU",Narratorio,Twitter Web Client,1,2
1468,"LA RATA PIANISTA. Le encantaba correr por aquel camino blanquecino que se hundía y elevaba, desprendiendo sonidos si pisaba demasiado fuerte",Narratorio,TweetDeck,1,5
1469,"En su mente los había mutilado a hachazos cientos de veces, pero la realidad superó sus expectativas.",Narratorio,TweetDeck,1,3
1470,"Siento tu mirada recorriendo mi cuerpo apenas entro a la cocina. Ni siquiera me das tiempo a sacar la harina. Otro día te vas sin desayunar, con la eterna promesa de probar mis hot cakes. #jueverotic",Narratorio,Twitter Web Client,1,4
1471,Nunca se imaginó que al orinar en el borde del pantano incumpliría dos prohibiciones: la evidente contra el decoro y dar de comer a los cocodrilos. #Monoficción,Narratorio,Twitter Web Client,1,4
1472,"Cada noche la espiaba, viendo como se desnudaba frente a la ventana abierta. Ella fantaseaba con que su vecino subiera a verla. #jueverotic",Narratorio,Twitter for Android,1,5
1473,Cenicienta llegó a su casa a las 12. La carroza no se convirtió en calabaza pero tenía que alimentar al hada a la que tenía secuestrada para que cumpliera todos sus caprichos. Después volvió a la fiesta. #FloserCuento https://t.co/xFm3YYosFp,Narratorio,Twitter Web Client,1,6
1474,"-No se pueden meter alimentos del exterior.
-Señor, es mi mascota.
-Me temo que tengo que insistir.
-Pero...
Con un gesto imperturbable el gerente le cerraba el paso.
Resignado, ató a una farola a su humano.
#microficción",Narratorio,Twitter Web Client,1,5
1475,"Se acercó al refrigerador sorprendido pues vivía solo. ¿Quién le dejaría una nota? ""Sorpresa"" leyó antes de percibir una sombra",Narratorio,TweetDeck,1,3
1476,Los inversores de riesgo estaban convencidos de que algún día chatear por whatsapp sería ganancia. Eran los mismos que apostaban por Televisa.  #LocosInfinitos,Narratorio,Twitter Web Client,1,3
1477,"@isa_arredondop Empezó conociendo sus piernas, desgastándolas con la mirada, soñando con tocarlas. No tenía prisa por empacharse con ese manjar #Marterotic",Narratorio,Twitter Web Client,1,1
1478,Pocahontas enamoró a John Smith para hacerlo sufrir por amor y cobrarse de alguna manera su venganza contra el invasor. #FloserCuento https://t.co/xFm3YYosFp,Narratorio,Twitter Web Client,1,5
1479,"-Tienes libertad para elegir-le había dicho. Optó por el empalamiento, era la mejor de las opciones.",Narratorio,TweetDeck,1,5
1480,Nunca pensó que los rituales satánicos consistieran en barbacoas y fiestas de alberca.,Narratorio,TweetDeck,1,9
1481,"Para los viajeros del Cuatro Vientos su hazaña no era suficientemente grande, necesitaba un halo de misterio. Acordaron aterrizar en México, vender el avión por piezas y vivir en el anonimato hasta su muerte para asegurarse un buen sitio en la historia. #asilooscuro @AsiloOscuro",Narratorio,Twitter Web Client,1,7
1482,"Quetzalcoatl despertó con hambre ajeno al fin del imperio maya. De un bocado se tragó un pesado pájaro. Sin saberlo el Cuatro Vientos hizo su última hazaña, matar a un dios cuya ira habría arrasado con toda la humanidad. #asilooscuro @AsiloOscuro",Narratorio,Twitter Web Client,1,7
1483,"@isa_arredondop Se santiguó tres veces antes de que el deseo ganara la partida.Ya tendría tiempo de arrepentirse después, la tentación esperaba. #marterotic",Narratorio,Twitter Web Client,1,1
1484,"Sin corazón, sustraído por amor, optó por no hablar más con la dama, soñando con olvidarla para no sufrir más. Añoraba su voz, su risa, sus labios. Había sido apartado, amputado, y solo podía llorar por no lograr tornar al pasado.  @herrera_fk #cuentosin (sin la letra e)",Narratorio,Twitter Web Client,1,6
1485,"Sacaba sin prisa su sonrisa, sabía cuando usarla para trastornar a los machos y lograr sus caprichos. No miraba atrás por timar a brutos misóginos, lo vivía como justicia social. @herrera_fk #cuentosin (Sin la letra e)",Narratorio,Twitter Web Client,1,6
1486,"- ¿Y esta sangre? - casi gritó su madre.
- De papá - respondió Luisito. - No aguantó ni tres hachazos.",Narratorio,TweetDeck,1,7
1487,"Me sazonas con tu lengua, corriges con tus labios, me revuelves con tus caricias y esperas a que empiece a hervir para servirte tu ración. #jueverotic",Narratorio,Twitter Web Client,1,5
1488,"Según entro a la cocina me desnudas, me tumbas y pones sobre mí rollitos de sushi. Debe de haberte quedado muy bueno porque te afanas en lamer el plato. #jueverotic",Narratorio,Twitter Web Client,1,6
1489,Le encantaba acudir a los funerales a dirimir quién actuaba. Después seguía a uno de ellos a su casa. Ahí comenzaba su ritual.,Narratorio,TweetDeck,1,6
1490,"Nuestras manos se tocan mientras amasamos, se entrelazan como nuestras almas. Le siguen nuestras lenguas, también nuestros cuerpos, que terminan desnudos, embadurnados de harina y sudor. Acabamos comprando la tarta que íbamos a hacer. #jueverotic",Narratorio,Twitter Web Client,1,8
1491,Ya no sale a robar en las noches sin luna desde que por error golpeó a su madre para robarle la cartera.,Narratorio,TweetDeck,1,4
1492,"El atardecer no tiene sentido si no voy a buscarte.

#cuentosde10 #atardecer_po

https://t.co/MNuwlT1oJZ",Narratorio,Twitter Web Client,1,2
1493,@EdyNightmare Se reían de las teorías de que querían esterilizar a la población. Nada mejor que una guerra para controlar la natalidad.,Narratorio,Twitter for Android,1,6
1494,"Empezó la carrera un martes en la sección de lácteos. Las mujeres trataban de eliminar a su contrincante sin importar atropellos o desperfectos. La primera en llegar obtendría un robot de cocina gratis y aunque no lo sabían, la sombra de Maquiavelo nublaba sus mentes. #martesmge",Narratorio,Twitter Web Client,1,3
1495,"Vomitaba su alma en cada letra que escribía. Realismo sucio, decían. ¿Desde cuándo la vida era de color rosa?",Narratorio,TweetDeck,1,1
1496,Postergaba la entrega de su borrador al editor mientras lo arreglaba mil veces. ¿A quién le gusta que su hijo se vea feo?,Narratorio,TweetDeck,1,4
1497,"Pase no tener caballo, ser un servicio para palomas; pero,¿que no me pasen la página del libro en 110 años?-Lloró la estatua de Lope de Vega",Narratorio,TweetDeck,1,3
1498,@EdyNightmare Le clavó el cuchillo de la mantequilla en el ojo. -Ahora mando yo- dijo a los presentes. Antes de los postres ya había sido envenenando.,Narratorio,Twitter for Android,1,4
1499,"Vestida de enfermera sensual entró en el cuarto de su amante para darle una sorpresa. A oscuras caminó despacio. Se resbaló con un líquido que había en el suelo. Era espeso, de olor cobrizo. La sorpresa se la llevó ella. #asilooscuro",Narratorio,Twitter Web Client,1,6
1500,Dejas tu corazón dividido en el congelador y te abalanzas contra mí. Forcejeamos en lo que te subo a la encimera y descubro que bajo tu falda no llevas ropa interior. Tú descubres rápidamente que yo tampoco. #jueverotic,Narratorio,Twitter Web Client,1,7
1501,"@EdyNightmare -Señor, no puedo hacer eso.
-Harás lo que se te ordena.
-Sí,señor-dijo desde el despacho oval.
Su primer día como presidente fue frustrante.",Narratorio,Twitter for Android,1,3
1502,"La enfermera se sabía sensual y lo explotaba. Durante años le sirvió para ganar favores de médicos, evitar guardias incómodas… No esperaba ser el objetivo de los perturbados en el L psiquiátrica. #asilooscuro",Narratorio,Twitter Web Client,1,7
1503,@_Oscuros @mcfhisto @alexcrazypoet @JeremyCol1 @Lovecraft_R @JiTzhaaC Cuál será el tema en esta ocasión?,Narratorio,Twitter for Android,1,1
1504,@EdyNightmare La guerra contra el terrorismo iba viento en popa. La venta mundial de armas era el negocio más próspero para los illuminati.,Narratorio,Twitter for Android,1,4
1505,"Cerraste el telón de tus ojos, mi vida se apagó. #CuentosDe10",Narratorio,Twitter for Android,1,8
1506,@EdyNightmare El diablo recorría sus vastos dominios pisando a cada paso las cabezas quejumbrosas de políticos y banqueros que adoquinaban el camino.,Narratorio,Twitter for Android,1,4
1507,Pepito grillo sabía exactamente qué decir para que los niños hicieran lo que él quisiera y creyeran que fuera su idea. Era el mejor captador de la red de tráfico infantil. #FloserCuento https://t.co/xFm3YYosFp,Narratorio,Twitter Web Client,1,4
1508,"@herrera_fk @megustaescribir @RMonociclo @vivilumo @LinaOM2205 @MelMeliMeluzka @atlantisrach @JJ_Kastle @CajonRelatos @365Microcuentos @quementari @M_Floser @DavidYanes79 @_Obscuros @ventanainfinita Sacaba sin prisa su sonrisa, sabía cuando usarla para trastornar a los machos y lograr sus caprichos. No miraba atrás por timar a brutos misóginos, lo vivía como justicia social.",Narratorio,Twitter Web Client,1,5
1509,"La mujer gritó angustiada al ver su ropa revuelta por la habitación aderezada por pedazos de papel higiénico y una cucaracha muerta. Su gato, orgulloso, la miraba sentado en el centro de su lienzo.
@Rmonociclo #Monoficción",Narratorio,Twitter Web Client,1,3
1510,"Los centauros adoraban que les montaran las amazonas, que les apretaron con sus muslos, cabalgar las noches sin luna.",Narratorio,TweetDeck,1,2
1511,Postergaba la entrega de su borrador al editor mientras lo arreglaba mil veces. ¿A quién le gusta que su hijo se vea feo? #Mtintachida,Narratorio,Twitter Web Client,1,7
1512,"-¿También eres escritor?
-Yo escribo pensamientos, frases románticas... ¿Y tú?
- Sólo cuento historias para desnudar mi alma",Narratorio,TweetDeck,1,7
1513,"Lo mejor de ser escritor eran las fans, o eso decían. Algún día esperaba descubrirlo.  #Mtintachida",Narratorio,Twitter Web Client,1,2
1514,"""¡Cuidado con el esquizofrénico!"", ¿verdad? Pues bien que os gusta cuando escribo mis locuras. #Mtintachida",Narratorio,Twitter Web Client,1,2
1515,"La llegada de internet había logrado algo curioso. Si antes un crítico era un escritor frustrado, ahora era al revés. #Mtintachida",Narratorio,Twitter Web Client,1,3
1516,"@JJ_Kastle Había sido caza demonios toda su vida, pero realmente quería dejar de escuchar las voces de su cabeza. Tomó la medicación y descubrió que él era el único demonio. #apartirde10palabras",Narratorio,Twitter Web Client,1,1
1517,Los bancos del tiempo también necesitan mantenimiento. Viajar entre décadas con demasiados chicles pegados podía ocasionar un erro de cálculo de hasta semanas. Las cacas de paloma y las reuniones de jóvenes para emborracharse eran los agentes más agresivos.  #LocosInfinitos,Narratorio,Twitter Web Client,1,2
1518,Pasaban las noches buscando el nombre más desconocido de un escritor para alardear frente a sus colegas. Yo nada más escribía. #MTintaChida,Narratorio,Twitter Web Client,1,3
1519,"- Por favor, eso lo escribe cualquiera.
- ¿Y tú qué has escrito últimamente?
- La cuenta, por favor. #MTintaChida",Narratorio,Twitter Web Client,1,5
1520,"- Si me acerco a ella con intenciones lascivas le duele la cabeza.
- Qué extraño – dijo el técnico.- Nunca vimos esa anomalía en un androide.",Narratorio,TweetDeck,1,7
1521,"Cuando la procesión llegó al paso angosto aceleró el camión. Muchos murieron aplastados, el resto al caer por el precipicio.",Narratorio,TweetDeck,1,5
1522,"Te hundes en la arena empapada con cada nueva ola que lame tus piernas. Gozosa disfrutas las caricias que te recuerdan a sus largos dedos, a su cuerpo abraazándote, a su sabor salado. Tu mano se desliza bajo el agua para terminar la tarea, para sentirle aún más cerca. #jueverotic",Narratorio,Twitter Web Client,1,4
1523,Encontraba desestresante conducir arrastrando a alguien atado de la defensa. La policía no pareció verle lo divertido.,Narratorio,TweetDeck,1,6
1524,Al fin había llegado a la cúspide de la mayor estirpe de ladrones. Acababan de nombrarle presidente de su país. #MTintaChida,Narratorio,Twitter Web Client,1,8
